Index, Weight,Height
1163,150.2167,74.24899
1164,120.2076,64.08575
1165,132.153,67.57977
1166,132.1247,69.19395
1167,119.5029,64.48615
1168,136.7629,68.75888
1169,147.7846,68.45184
1170,145.5992,66.44205
1171,124.9662,70.1756
1172,127.902,67.1386
1173,125.9147,66.91548
1174,109.6821,68.63357
1175,107.7733,66.95697
1176,134.1099,69.97351
1177,134.901,66.92568
1178,139.6364,68.76347
1179,127.0273,67.40692
1180,134.7717,65.74615
1181,99.97124,65.88357
1182,129.4522,66.77623
1183,129.3592,66.9622
1184,103.6594,63.46642
1185,115.7327,68.35224
1186,104.8874,64.43147
1187,131.0054,63.52175
1188,129.0709,66.86196
1189,102.5494,65.53651
1190,133.2257,71.82306
1191,146.3008,68.86538
1192,140.8125,70.79207
1193,132.4618,69.02139
1194,118.8437,67.3527
1195,133.4495,66.3294
1196,134.882,67.75792
1197,129.6789,68.64796
1198,136.7318,68.18784
1199,133.9981,71.53978
1200,128.1324,68.58959
1201,130.2482,71.33959
1202,130.2934,67.18757
1203,128.3208,67.70033
1204,134.0501,64.13048
1205,140.5808,69.90087
1206,115.1936,66.72044
1207,135.8445,69.3532
1208,142.8508,69.70788
1209,143.0931,67.73755
1210,114.9519,68.16879
1211,149.4261,71.94697
1212,132.0558,67.37481
1213,127.0174,65.34039
1214,103.3615,65.63768
1215,125.3216,68.91559
1216,130.6423,65.44571
1217,124.3662,68.11726
1218,140.6019,69.52284
1219,124.229,69.40202
1220,132.9642,70.00803
1221,130.2067,68.59817
1222,106.6241,64.76508
1223,108.9888,67.52805
1224,109.9473,66.71974
1225,124.363,67.94808
1226,131.5021,69.09682
1227,137.4264,70.04724
1228,116.0228,67.92097
1229,117.9061,67.99135
1230,116.7259,68.92023
1231,115.4633,66.75149
1232,129.9734,68.07152
1233,148.9128,68.75961
1234,126.0818,70.93048
1235,115.4952,68.29873
1236,158.7833,69.25316
1237,141.2064,68.39327
1238,129.838,68.48007
1239,137.0682,69.47286
1240,123.2428,66.33003
1241,117.9651,66.88679
1242,102.4998,65.20091
1243,130.6338,68.37273
1244,144.6224,67.10601
1245,100.1982,62.64242
1246,120.2937,69.06906
1247,144.3108,71.15727
1248,114.8805,68.93324
1249,141.5328,68.10686
1250,114.6963,64.45765
1251,121.6607,65.96736
1252,119.3241,68.73038
1253,135.206,70.53564
1254,115.9409,67.40711
1255,123.2264,66.11309
1256,133.0619,69.47433
1257,136.3442,70.95476
1258,124.1401,65.56715
1259,116.2944,65.49243
1260,133.1669,68.89342
1261,137.941,67.59755
1262,133.3173,66.1724
1263,114.2219,68.70371
1264,137.6516,65.47651
1265,131.5375,67.72604
1266,137.2221,70.02202
1267,135.1331,69.72107
1268,113.9257,67.90954
1269,132.5883,65.61306
1270,133.5753,71.40631
1271,106.7793,66.27843
1272,95.18466,65.0276
1273,114.2675,65.68922
1274,126.4804,66.85743
1275,126.7087,68.23
1276,110.9096,66.12036
1277,132.3678,71.32591
1278,133.7174,70.2075
1279,144.0125,71.03619
1280,129.9098,68.18528
1281,106.5697,68.99195
1282,121.9433,67.95745
1283,118.1623,69.49971
1284,106.6739,67.12538
1285,128.444,67.75678
1286,127.4595,67.67958
1287,102.93,64.71984
1288,127.8299,69.72873
1289,139.7868,68.50234
1290,133.2813,70.56446
1291,120.2949,66.58715
1292,102.4047,63.80202
1293,134.2056,66.38836
1294,121.4804,66.7895
1295,108.2574,66.99003
1296,145.8469,72.61998
1297,114.9258,67.80601
1298,124.6757,68.63913
1299,113.619,65.81803
1300,126.2651,66.5755
1301,124.0382,66.40067
1302,120.554,66.75992
1303,124.4235,69.02475
1304,130.1726,70.24902
1305,137.2733,70.18308
1306,126.9051,67.63509
1307,118.2885,66.43547
1308,119.6817,67.50559
1309,134.332,68.19559
1310,120.0364,66.32293
1311,140.2713,70.33673
1312,139.4025,67.9766
1313,105.1086,66.07451
1314,140.3289,68.00118
1315,139.7691,65.48497
1316,118.4896,66.99532
1317,121.8301,69.89331
1318,130.3482,68.03229
1319,138.2214,70.00989
1320,119.9847,66.91337
1321,141.5275,71.43101
1322,128.0746,64.42386
1323,122.6639,68.63254
1324,135.5841,70.14808
1325,158.7993,69.94628
1326,103.1971,66.40808
1327,122.9332,65.27161
1328,119.343,67.02796
1329,139.5722,66.333
1330,124.1145,70.05322
1331,132.5483,71.49315
1332,116.0712,67.11911
1333,162.8737,72.52115
1334,131.1394,68.59945
1335,124.8745,66.72202
1336,123.738,68.33163
1337,119.0115,66.52804
1338,135.4606,69.80841
1339,139.6563,70.18855
1340,120.3449,67.70646
1341,113.0404,66.73552
1342,115.658,68.37589
1343,128.6282,68.14008
1344,96.52385,65.33269
1345,122.6695,68.27634
1346,129.3968,69.17767
1347,128.8422,66.47919
1348,133.0853,66.27731
1349,130.1248,67.80211
1350,138.9119,72.66613
1351,138.9252,70.62111
1352,105.9085,67.45131
1353,135.4393,68.51925
1354,147.3129,72.05853
1355,108.7636,64.71472
1356,128.9625,66.49054
1357,147.7867,71.9151
1358,128.5716,68.37932
1359,127.4285,69.44208
1360,128.9123,65.67788
1361,123.3621,67.97944
1362,122.0501,68.18702
1363,159.6644,67.96766
1364,121.5022,67.69418
1365,124.3686,66.85727
1366,130.5608,68.50423
1367,117.7781,66.46892
1368,147.1473,70.53609
1369,128.6512,68.60163
1370,115.6854,67.13712
1371,104.102,63.82574
1372,122.4406,67.39413
1373,124.6131,71.3131
1374,100.4089,67.98003
1375,131.8038,67.8037
1376,134.7575,71.05584
1377,148.5516,70.6785
1378,151.3435,69.45454
1379,121.4032,67.75404
1380,132.7138,66.37759
1381,118.1243,66.90907
1382,120.412,67.36022
1383,141.4458,70.03559
1384,129.0597,74.19488
1385,129.3121,68.44192
1386,148.5716,68.86465
1387,112.319,66.41874
1388,130.0932,68.58215
1389,123.1712,69.01529
1390,99.36058,64.12752
1391,139.1404,72.58824
1392,131.9771,69.53845
1393,127.7025,69.32255
1394,136.8449,67.26117
1395,126.4916,68.8089
1396,111.1847,65.83333
1397,128.5255,69.14631
1398,123.1419,66.76436
1399,141.374,68.10866
1400,127.0178,66.52579
1401,118.0513,66.72267
1402,115.3536,66.66847
1403,136.9275,66.13808
1404,126.5685,68.04169
1405,129.216,67.37032
1406,142.1694,68.37927
1407,136.578,68.64261
1408,121.962,67.06567
1409,146.9053,69.29222
1410,142.657,69.97624
1411,140.2292,68.36664
1412,109.8398,68.2079
1413,134.8916,67.34824
1414,127.6066,65.91384
1415,108.9719,67.37608
1416,138.4284,70.77374
1417,151.4509,72.8469
1418,130.0036,64.95583
1419,113.0897,68.67514
1420,129.1464,68.73548
1421,133.1919,67.33471
1422,124.866,66.68746
1423,121.4815,65.85168
1424,137.8631,70.81582
1425,125.8314,65.09564
1426,135.3299,70.61931
1427,107.3931,67.96031
1428,144.1915,70.68803
1429,100.5991,66.34093
1430,130.1721,71.98092
1431,140.8988,70.17314
1432,143.6734,70.63179
1433,90.29334,64.87469
1434,130.4148,69.62426
1435,123.8754,65.17407
1436,154.0757,69.09608
1437,137.4948,71.81975
1438,141.8174,68.66104
1439,126.8401,67.17895
1440,131.9545,68.00257
1441,120.9803,70.77144
1442,119.7816,68.82564
1443,127.7472,70.04554
1444,134.2469,68.95339
1445,108.5235,64.41355
1446,125.0611,63.82854
1447,123.0197,68.3559
1448,129.8861,69.25516
1449,154.8178,73.38109
1450,151.9248,69.36199
1451,135.6969,70.71977
1452,127.2047,67.59075
1453,137.876,70.98644
1454,124.4771,67.73825
1455,154.6002,71.10527
1456,134.0699,71.95975
1457,117.4639,65.74155
1458,128.3519,65.64344
1459,118.1031,68.37038
1460,127.8238,70.50701
1461,129.914,66.43263
1462,131.3221,66.60278
1463,128.1544,68.03472
1464,122.8347,69.83384
1465,143.5868,68.22043
1466,106.5681,67.78035
1467,124.9457,67.1894
1468,113.6761,66.17013
1469,105.4988,65.98555
1470,125.3804,70.37458
1471,120.0159,66.98272
1472,135.0513,69.07135
1473,112.0501,64.39778
1474,126.6445,70.30031
1475,126.7371,68.46686
1476,138.6844,68.07287
1477,143.346,69.65267
1478,124.6758,67.85116
1479,119.2154,68.81195
1480,129.5162,68.88093
1481,141.2136,71.2914
1482,124.9304,64.93822
1483,117.6936,64.39593
1484,128.117,67.61191
1485,125.507,65.36431
1486,139.9115,68.57192
1487,132.5572,69.63015
1488,129.5233,64.66196
1489,139.3905,71.18005
1490,121.712,65.6959
1491,122.7607,66.05318
1492,117.4026,67.04924
1493,135.9146,68.42541
1494,123.838,68.54306
1495,102.8468,65.95454
1496,119.3281,66.95297
1497,104.4281,64.91704
1498,129.2376,66.59452
1499,138.2296,68.17706
1500,138.6461,69.573
1501,130.4121,71.65878
1502,124.4317,65.06775
1503,127.9011,66.85523
1504,125.2683,67.84366
1505,121.1672,69.22848
1506,128.1437,69.75159
1507,121.494,67.48764
1508,129.3746,68.12465
1509,127.4765,68.50207
1510,113.1406,67.50188
1511,132.5812,68.83511
1512,110.5741,65.40895
1513,139.194,68.31175
1514,128.757,68.78411
1515,132.9714,65.39974
1516,125.0153,66.754
1517,95.80713,65.37482
1518,152.9084,70.65043
1519,121.217,70.97634
1520,127.448,66.75895
1521,120.2754,66.26857
1522,127.4945,67.34174
1523,111.026,67.39093
1524,153.5447,71.04158
1525,110.9415,63.7418
1526,121.0967,66.91954
1527,123.5086,65.84956
1528,116.363,67.03723
1529,134.9384,67.92717
1530,113.8451,66.72742
1531,113.0531,66.34696
1532,127.5692,66.53015
1533,125.1506,68.60951
1534,115.4493,66.11208
1535,138.9409,67.01143
1536,133.292,70.45763
1537,130.5079,65.3277
1538,114.2578,67.28212
1539,137.6167,70.37548
1540,114.5218,68.04608
1541,139.4884,70.36839
1542,124.6962,68.38089
1543,130.045,67.78852
1544,141.782,69.77907
1545,125.4556,69.59613
1546,119.1796,67.9806
1547,107.0361,65.84256
1548,125.3591,66.99247
1549,115.7565,63.54764
1550,128.7986,71.50943
1551,129.3747,69.94093
1552,145.662,71.21029
1553,123.6062,71.56281
1554,124.6278,65.31159
1555,122.7439,65.18491
1556,120.2892,65.25283
1557,128.6295,67.46596
1558,111.5271,67.27426
1559,117.7437,64.97376
1560,109.4645,64.60687
1561,132.9405,69.736
1562,124.1881,67.7749
1563,136.8094,69.30528
1564,143.1901,71.38338
1565,117.3002,65.60915
1566,130.8166,66.23041
1567,137.4417,66.53307
1568,128.97,67.51649
1569,114.6422,67.72325
1570,138.4685,68.57113
1571,123.19,66.23808
1572,121.9934,67.75308
1573,149.3778,68.2829
1574,137.21,68.40175
1575,138.6653,66.09433
1576,118.8309,70.03545
1577,116.7297,65.46717
1578,131.5675,66.46693
1579,129.5762,67.85512
1580,131.4946,70.36596
1581,125.1984,68.09483
1582,131.8467,70.06267
1583,121.0286,67.65661
1584,121.8685,69.08508
1585,147.9118,68.40932
1586,130.6309,69.12972
1587,139.9751,67.97094
1588,126.6522,67.62895
1589,116.7992,66.80442
1590,132.4308,68.57388
1591,130.6493,67.45375
1592,132.6351,68.6366
1593,124.4934,65.92344
1594,129.6396,70.69799
1595,131.2952,68.09362
1596,121.3845,69.50493
1597,116.8423,67.03953
1598,143.4353,69.04839
1599,140.0996,70.66314
1600,127.1524,67.94574
1601,116.4033,68.5127
1602,145.5938,68.81282
1603,136.0613,67.15097
1604,126.2249,68.34367
1605,130.9905,67.38561
1606,131.7105,64.88607
1607,125.1818,65.5339
1608,147.0456,69.3919
1609,109.3503,66.46889
1610,120.7578,63.25683
1611,112.4772,67.61546
1612,138.4517,69.88085
1613,136.7186,70.15703
1614,136.0144,70.61107
1615,148.7104,71.3845
1616,120.4476,66.53779
1617,133.5431,71.05961
1618,140.0484,67.63928
1619,129.0091,63.8441
1620,121.0921,66.79275
1621,125.6694,68.61061
1622,117.6691,70.40975
1623,133.959,65.20379
1624,121.968,69.08499
1625,135.3754,68.29678
1626,111.6269,65.83832
1627,117.3099,67.18313
1628,131.75,67.87544
1629,130.3517,67.51672
1630,124.7463,67.98827
1631,127.5476,70.33848
1632,118.5713,67.29728
1633,118.7344,65.95685
1634,117.239,65.2832
1635,127.4872,71.86035
1636,128.9596,67.32069
1637,147.7036,68.52503
1638,132.158,69.74627
1639,129.6624,65.75926
1640,142.583,67.26104
1641,123.1966,67.59186
1642,114.619,65.54701
1643,134.1679,70.57745
1644,129.3978,64.93595
1645,133.0797,69.85715
1646,130.0722,70.81884
1647,139.2852,68.30112
1648,131.5521,67.54828
1649,135.3276,71.89737
1650,130.5668,68.81871
1651,144.8947,68.57948
1652,121.8662,66.01716
1653,110.649,67.25756
1654,150.0971,70.5545
1655,123.8581,66.29452
1656,128.4226,68.57082
1657,125.197,68.60497
1658,129.7427,67.99508
1659,125.7215,66.12931
1660,132.001,66.41232
1661,140.054,68.42482
1662,114.1178,66.80813
1663,116.1322,67.72371
1664,117.7071,70.99035
1665,131.2855,67.56098
1666,113.6105,69.12684
1667,144.7629,67.97635
1668,141.6047,66.30036
1669,140.0213,69.30957
1670,108.4237,65.63213
1671,117.2512,66.22333
1672,126.77,66.74595
1673,135.074,69.66252
1674,132.0189,68.21548
1675,109.2101,69.28403
1676,127.8589,69.64359
1677,122.0737,71.48035
1678,137.6851,69.37451
1679,127.5918,65.19039
1680,111.5819,64.02516
1681,121.3966,66.58522
1682,138.8427,65.81355
1683,116.5048,66.10408
1684,137.4424,68.56408
1685,121.9768,67.89191
1686,116.8105,71.42475
1687,126.0482,65.98772
1688,114.7284,70.95594
1689,126.7487,64.37344
1690,131.342,69.76692
1691,119.0926,66.46755
1692,137.8646,67.76109
1693,129.5914,71.17728
1694,128.105,67.31413
1695,137.4504,70.22181
1696,129.6324,69.28985
1697,133.4823,66.35778
1698,124.7911,69.27648
1699,113.9428,66.3778
1700,116.8399,63.24012
1701,138.7521,69.18211
1702,125.4607,69.11432
1703,130.5948,67.48024
1704,134.2699,69.75327
1705,143.4724,69.62313
1706,142.254,65.95463
1707,139.8464,68.89125
1708,132.4897,67.23829
1709,138.5529,67.73728
1710,123.1153,68.72443
1711,132.6998,65.20195
1712,106.6149,66.2865
1713,134.9917,68.01878
1714,130.92,66.89261
1715,122.4887,67.79814
1716,136.0645,66.6555
1717,119.5334,69.77338
1718,117.7405,68.42446
1719,115.5734,65.55531
1720,104.7006,68.34513
1721,123.6592,66.26115
1722,138.5289,66.40599
1723,132.2257,68.64386
1724,117.2914,68.70476
1725,141.6933,68.03119
1726,129.6313,66.25774
1727,94.51219,64.0967
1728,120.6412,67.0669
1729,121.3762,65.80509
1730,133.2667,68.05092
1731,127.9032,67.52718
1732,123.3962,66.35888
1733,136.9675,70.87196
1734,114.1357,68.29448
1735,118.0845,67.0344
1736,121.8608,70.91179
1737,145.5199,68.77458
1738,128.9862,68.8064
1739,110.4729,66.80841
1740,126.9126,65.02676
1741,141.1132,71.83389
1742,138.183,67.41125
1743,132.6335,68.8635
1744,127.2025,66.39633
1745,146.2561,67.90122
1746,141.6517,69.04019
1747,126.5209,66.26552
1748,121.554,68.4645
1749,116.5904,66.8815
1750,139.0275,71.36376
1751,116.2031,66.06344
1752,115.7431,66.64834
1753,116.8138,67.3297
1754,138.6574,68.20575
1755,108.5229,69.59793
1756,133.6747,67.50819
1757,128.0916,68.00385
1758,128.6687,69.51431
1759,115.4484,68.00582
1760,125.0018,67.59357
1761,136.4816,69.78942
1762,121.9301,72.36491
1763,126.8874,68.13393
1764,119.9595,67.83776
1765,142.2743,68.87619
1766,129.9792,66.04124
1767,131.1604,65.81569
1768,128.8601,69.22762
1769,111.9433,64.72395
1770,132.3867,68.48588
1771,134.2844,68.28041
1772,127.6919,65.5087
1773,114.5415,66.73361
1774,138.1499,69.20114
1775,140.358,71.44618
1776,125.9099,70.08869
1777,134.4383,69.6745
1778,136.6572,71.68575
1779,123.5248,71.09849
1780,130.345,67.65215
1781,149.8413,70.41131
1782,115.5647,68.33638
1783,109.6661,64.72321
1784,108.8823,64.6035
1785,112.3914,66.92416
1786,130.0139,68.46553
1787,136.8066,67.19789
1788,111.1892,67.78929
1789,119.3179,66.6783
1790,120.1224,67.38496
1791,124.093,68.00018
1792,117.8442,65.27378
1793,142.1545,69.14142
1794,122.3342,67.46178
1795,115.7081,68.87277
1796,136.5833,68.02365
1797,120.5965,70.33914
1798,121.269,68.05498
1799,133.5937,66.63059
1800,127.541,66.23781
1801,139.1153,70.68625
1802,140.4052,67.92487
1803,124.3543,67.98283
1804,136.9707,67.83966
1805,136.9799,70.87256
1806,129.9913,68.67371
1807,113.6199,65.63433
1808,127.6126,66.98566
1809,117.966,69.39665
1810,127.2407,67.97483
1811,123.8412,69.02449
1812,121.2687,65.06479
1813,118.5378,68.67376
1814,115.4182,67.57063
1815,131.2651,66.86965
1816,110.3212,66.42749
1817,129.2128,68.42186
1818,140.8802,69.83543
1819,121.1068,66.38544
1820,134.4281,69.67951
1821,116.2489,66.10079
1822,117.8009,65.82617
1823,126.455,68.71368
1824,137.1076,71.38503
1825,152.1776,69.73254
1826,128.6175,68.37367
1827,113.9725,65.05453
1828,105.9582,64.38195
1829,134.3052,69.22384
1830,132.4565,66.67906
1831,134.3756,69.15689
1832,146.8833,67.53215
1833,131.2724,70.71198
1834,132.9619,69.06844
1835,140.4684,66.36641
1836,144.838,69.74416
1837,129.261,69.72221
1838,138.036,67.005
1839,125.5747,68.39904
1840,129.4743,65.72237
1841,129.4677,70.41527
1842,105.1944,66.08413
1843,125.2679,66.34093
1844,128.237,65.25134
1845,123.3362,67.53562
1846,110.8623,68.21037
1847,114.4586,67.41542
1848,137.2435,69.8279
1849,125.8706,66.30495
1850,140.8451,69.06175
1851,131.2554,69.64603
1852,140.12,70.75572
1853,138.8613,67.51414
1854,117.374,67.50856
1855,109.9978,67.30225
1856,129.4122,67.76966
1857,135.1643,70.13058
1858,108.1378,66.28125
1859,146.3046,72.48112
1860,127.6499,66.93464
1861,133.5096,67.24385
1862,124.8396,69.30013
1863,123.4209,71.68649
1864,125.1731,69.69329
1865,116.5013,68.22858
1866,124.5635,70.77195
1867,132.8562,69.63875
1868,124.2136,67.5239
1869,137.6254,70.26869
1870,112.2365,67.32622
1871,117.92,65.82766
1872,107.1366,67.28046
1873,127.8631,68.47687
1874,119.5914,66.16499
1875,129.7663,71.12585
1876,126.2753,67.51094
1877,120.6916,67.98365
1878,147.2496,70.76255
1879,123.8089,68.13751
1880,124.9097,69.7139
1881,129.2576,69.28011
1882,133.2142,67.72134
1883,134.9818,71.35771
1884,115.4612,65.01169
1885,114.2201,66.57282
1886,126.4372,66.2121
1887,121.5315,68.42587
1888,137.3384,68.25899
1889,130.1496,71.66231
1890,149.3463,70.73674
1891,131.8088,68.81489
1892,124.5172,67.8052
1893,124.094,67.28023
1894,146.9701,75.1528
1895,135.8346,70.18385
1896,121.4131,70.11018
1897,131.3549,67.55479
1898,135.1309,65.19685
1899,141.27,71.09811
1900,106.4187,63.42211
1901,140.1507,69.87338
1902,140.0055,67.2773
1903,124.8413,66.189
1904,134.9238,65.71651
1905,136.0939,68.09428
1906,133.6055,69.12266
1907,114.209,69.44989
1908,144.4419,67.09671
1909,127.578,68.50605
1910,114.5292,68.14059
1911,118.9804,66.53479
1912,118.8584,67.30796
1913,114.4406,66.46388
1914,117.1258,68.23072
1915,139.3579,70.06314
1916,141.7621,69.26881
1917,117.3159,70.1554
1918,136.9107,66.0776
1919,130.915,68.95747
1920,124.4251,66.76727
1921,141.0605,69.8097
1922,125.3143,67.93231
1923,151.3939,69.44794
1924,118.1643,71.14183
1925,114.446,66.84818
1926,118.5776,67.75431
1927,129.1185,70.83193
1928,126.5898,69.21843
1929,133.0472,68.20571
1930,133.0028,67.32344
1931,130.5289,67.46411
1932,110.4494,67.70673
1933,131.6199,68.5877
1934,142.8787,70.18028
1935,137.0263,69.85138
1936,141.9518,68.82396
1937,123.7734,68.58454
1938,121.7871,66.17491
1939,112.7853,68.29599
